regionName;countryName;year;Dietary iron deficiency|Both|<5 years;Drug-susceptible tuberculosis|Female|70+ years;Latent tuberculosis infection|Male|5-14 years;Tuberculosis|Male|70+ years;Upper respiratory infections|Female|50-69 years;Latent tuberculosis infection|Male|70+ years;Lower respiratory infections|Female|50-69 years;Drug-susceptible tuberculosis|Male|15-49 years;Tuberculosis|Female|15-49 years;Multidrug-resistant tuberculosis without extensive drug resistance|Male|<5 years;Lower respiratory infections|Male|5-14 years;Drug-susceptible tuberculosis|Male|50-69 years;Latent tuberculosis infection|Female|15-49 years;Multidrug-resistant tuberculosis without extensive drug resistance|Female|<5 years;Upper respiratory infections|Male|50-69 years;Hypertensive heart disease|Female|70+ years;Tuberculosis|Female|5-14 years;Lower respiratory infections|Male|50-69 years;Latent tuberculosis infection|Male|50-69 years;Upper respiratory infections|Male|5-14 years;Tuberculosis|Male|5-14 years;Extensively drug-resistant tuberculosis|Female|5-14 years;Hypertensive heart disease|Male|70+ years;Drug-susceptible tuberculosis|Female|<5 years;Multidrug-resistant tuberculosis without extensive drug resistance|Male|15-49 years;Multidrug-resistant tuberculosis without extensive drug resistance|Female|5-14 years;Hypertensive heart disease|Female|15-49 years;Upper respiratory infections|Male|<5 years;Drug-susceptible tuberculosis|Male|5-14 years;Extensively drug-resistant tuberculosis|Male|5-14 years;Tuberculosis|Male|<5 years;Lower respiratory infections|Female|<5 years;Extensively drug-resistant tuberculosis|Female|<5 years;Latent tuberculosis infection|Female|<5 years;Lower respiratory infections|Female|5-14 years;Upper respiratory infections|Female|15-49 years;Upper respiratory infections|Female|5-14 years;Multidrug-resistant tuberculosis without extensive drug resistance|Male|50-69 years;Extensively drug-resistant tuberculosis|Female|50-69 years;Latent tuberculosis infection|Male|<5 years;Tuberculosis|Male|15-49 years;Extensively drug-resistant tuberculosis|Female|15-49 years;Tuberculosis|Female|<5 years;Latent tuberculosis infection|Female|70+ years;Hypertensive heart disease|Male|15-49 years;Lower respiratory infections|Male|70+ years;Tuberculosis|Female|70+ years;Drug-susceptible tuberculosis|Female|50-69 years;Latent tuberculosis infection|Male|15-49 years;Lower respiratory infections|Male|15-49 years;Hypertensive heart disease|Male|50-69 years;Tuberculosis|Female|50-69 years;Multidrug-resistant tuberculosis without extensive drug resistance|Female|70+ years;Extensively drug-resistant tuberculosis|Male|70+ years;Upper respiratory infections|Female|70+ years;Tuberculosis|Male|50-69 years;Extensively drug-resistant tuberculosis|Male|15-49 years;Drug-susceptible tuberculosis|Male|70+ years;Multidrug-resistant tuberculosis without extensive drug resistance|Male|70+ years;Lower respiratory infections|Female|70+ years;Drug-susceptible tuberculosis|Female|5-14 years;Latent tuberculosis infection|Female|50-69 years;Extensively drug-resistant tuberculosis|Male|50-69 years;Extensively drug-resistant tuberculosis|Male|<5 years;Drug-susceptible tuberculosis|Female|15-49 years;Upper respiratory infections|Female|<5 years;Latent tuberculosis infection|Female|5-14 years;Lower respiratory infections|Female|15-49 years;Multidrug-resistant tuberculosis without extensive drug resistance|Female|15-49 years;Hypertensive heart disease|Female|50-69 years;Upper respiratory infections|Male|15-49 years;Upper respiratory infections|Male|70+ years;Multidrug-resistant tuberculosis without extensive drug resistance|Female|50-69 years;Drug-susceptible tuberculosis|Male|<5 years;Lower respiratory infections|Male|<5 years;Multidrug-resistant tuberculosis without extensive drug resistance|Male|5-14 years;Extensively drug-resistant tuberculosis|Female|70+ years
Asia;Haryana;1990;0.5290687008423398;0.022380010356565;0.4790746060119147;0.3959550878780395;0.0135181798024471;0.3653443231551728;0.0049975254542993;0.0060953126816039;0.3897978162207364;9.40537252e-07;0.0012985260659291;0.0160520692723598;0.3838046877920064;1.1462749446e-06;0.0136821722875038;0.0117791702028278;0.4724566366233745;0.0043968340536748;0.4243515876487302;0.0227166848466682;0.4801121799868889;0.0;0.0063592392156931;0.0031428764437822;2.2665862913e-06;1.026404279e-06;0.0001572927553276;0.0356673192581588;0.0010371934079376;0.0;0.4226952654030516;0.0039041133409257;0.0;0.424723950839548;0.0014662575338355;0.0169549622687152;0.0222413191477735;5.9844713074e-06;0.0;0.4201236778699326;0.4276331400855693;0.0;0.4278679735582747;0.3382556919557186;7.62533440993e-05;0.0132801262331404;0.3606439113016951;0.0105980274363316;0.4215355608176739;0.001197541190347;0.0010078106414589;0.4069687089713558;8.2089894118e-06;0.0;0.0107432875055632;0.4404096413923977;0.0;0.0305997229927066;1.10417301601e-05;0.0147920884437105;0.0028059318655934;0.3963667805114036;0.0;0.0;0.0059909081976477;0.0336855959541453;0.4696496783535017;0.0011141486008048;2.2202310825e-06;0.0020093909859933;0.0173593822719411;0.0108265215363713;3.9010236207e-06;0.0025706469958665;0.0038587182488674;3.805670366e-07;0.0
Asia;Haryana;1991;0.5292128132127517;0.022183420139636;0.4730687688391201;0.3888909710197945;0.0134959798420385;0.3586164322829157;0.0050245212356212;0.0061451533385037;0.3843706779468185;1.3595667447e-06;0.0013045482419146;0.0159002436064658;0.3783073439132151;1.6973481334e-06;0.0136795559640875;0.0117138708759869;0.4663594275092664;0.0044259050289317;0.4201779798566418;0.0227392763586326;0.4740660828920676;7.927553e-10;0.0063966447348321;0.0030769776399804;3.3575806195e-06;1.4880159605e-06;0.000159847359022;0.0357148333063947;0.0009967644861848;2.956498e-10;0.4077297533763204;0.0037529126293228;9.448061e-10;0.4097986907326562;0.0014651342500162;0.0169445038882068;0.022207361131848;8.5337291658e-06;3.3702609e-09;0.4052461571582219;0.4242264606314568;2.1301408e-09;0.412877366665576;0.331650872416533;7.71877952094e-05;0.0135045423461061;0.3538464515105375;0.0104875419387005;0.4180779476129151;0.0012404042164134;0.0010048075166226;0.4013298738281985;1.21518816912e-05;9.5426238e-09;0.0107466679190799;0.4360867623730842;2.0994186e-09;0.0302585661074975;1.59630867574e-05;0.0152500617094225;0.0026966141176219;0.3908365223371488;5.1808115e-09;7.36767e-10;0.0060598020185642;0.0337472939295878;0.4636613245829289;0.0011275334792779;3.5298848984e-06;0.0019897116503635;0.0173416442052198;0.0107996568740735;5.8061820877e-06;0.0024822359145869;0.0036995221141122;5.492711125e-07;7.072677e-09
Asia;Haryana;1992;0.5295351753479255;0.021949021844828;0.4661212713103996;0.3813327238041168;0.0134759884421179;0.3514569561817108;0.0050396829052719;0.0061764265719094;0.3778754588742388;2.2230488905e-06;0.0013047519055869;0.0157086682058734;0.3717901964031644;2.8148458183e-06;0.0136749526938706;0.0117199084780003;0.4590017167419237;0.0044465955313675;0.4156229846420566;0.0227330067394712;0.4670757019754974;3.0482168e-09;0.0064641421457704;0.0029991522720295;5.8835736768e-06;2.4108141634e-06;0.000162140666383;0.0357368223653033;0.000953537292066;1.1366992e-09;0.3929311709185255;0.0036427401075196;3.6430459e-09;0.3951357396052655;0.0014601811112605;0.0169378129439466;0.0221496614478247;1.46421251148e-05;1.30309453e-08;0.3905368850588394;0.4196555924391526;8.1367289e-09;0.3981377103661595;0.3247781213892127;7.81673923486e-05;0.0137160239045724;0.3467478059128489;0.0103280735002583;0.4134732741289595;0.0012768169098929;0.0010060171419751;0.3953780574733767;2.06352271513e-05;3.69955416e-08;0.0107391202443313;0.4313463150597391;8.1646073e-09;0.0298484501157832;2.72805110809e-05;0.015610667685507;0.0025801743210383;0.3850401398268649;2.00866948e-08;2.8429029e-09;0.0060791632735696;0.0337793038439907;0.4564191285585054;0.0011360514488943;6.0910607757e-06;0.001979350109433;0.0173271951236368;0.0107692026461873;9.8311153082e-06;0.0023920599678924;0.0035749252264933;8.922363324e-07;2.74516567e-08
Asia;Haryana;1993;0.5300382749099595;0.0216707969504863;0.458402820861384;0.3733800360129593;0.0134597640751892;0.3439634995354448;0.0050445046745318;0.0061873636557468;0.3706018701581708;3.4438968153e-06;0.001300824259763;0.0154811561914028;0.3645326266430428;4.3858864038e-06;0.0136714899644326;0.0117772474326148;0.450609870042039;0.0044541481484291;0.410743749052534;0.0227065029086167;0.4593134737825412;6.5744033e-09;0.0065512376895634;0.0029128444252447;9.5760784246e-06;3.6948011844e-06;0.0001638652464796;0.0357373126183137;0.0009092790975725;2.4504465e-09;0.3784654081460312;0.0035687400913825;7.8916079e-09;0.3808600127105942;0.0014526726734132;0.0169345520405455;0.0220752428696876;2.36122759285e-05;2.83121988e-08;0.37616006873385;0.4141964757604274;1.75746555e-08;0.3837772509138507;0.3177054869712443;7.89332111794e-05;0.0139062536218676;0.3394092098236553;0.0101260947914182;0.4079995181958235;0.0013044347477136;0.0010082368109501;0.3891427169095001;3.28659396897e-05;8.06346425e-08;0.0107240947857001;0.4262485612800849;1.78304327e-08;0.0293726791937493;4.37766491223e-05;0.0158875661028538;0.0024603667087873;0.3790010335819616;4.37602198e-08;6.1645616e-09;0.0060595752662859;0.0337867080650853;0.448145801957664;0.0011398606731271;9.6506741863e-06;0.0019754694260116;0.0173176946096504;0.0107380439848045;1.55602239216e-05;0.0023018893508047;0.0034857695549633;1.3713731384e-06;5.99622347e-08
Asia;Haryana;1994;0.5307295529711953;0.0213551987707569;0.4500406476514275;0.3651599116369861;0.0134480219294157;0.3362519235630726;0.0050426596745071;0.0061817240766629;0.3627781900524634;4.9371732356e-06;0.0012944295415703;0.0152269389456129;0.3567510238832223;6.3011775673e-06;0.0136693933786956;0.0118868785431947;0.4413877425125727;0.0044501136376634;0.4055876399386705;0.0226687794311918;0.4509082060481105;1.11784637e-08;0.0066522958042137;0.002821633862183;1.41580541639e-05;5.2407223117e-06;0.0001650836454851;0.0357194903496754;0.000865605002495;4.1645714e-09;0.3644732162901484;0.0035260674091557;1.34969512e-08;0.3670870615091027;0.0014439673329344;0.0169334085224513;0.0219928295677022;3.4749398439e-05;4.85428467e-08;0.362255099333601;0.408072895514588;2.99996084e-08;0.369915010045804;0.3105040405519614;7.94948398894e-05;0.014067849771133;0.331907400284292;0.0098916371390946;0.4018769826749871;0.0013219895536754;0.0010109614248249;0.3826647700129434;4.80574871654e-05;1.387491447e-07;0.010702729635138;0.4208494035261813;3.07087745e-08;0.0288436167924563;6.42325323131e-05;0.0161067663587792;0.0023408654602968;0.3727505075318809;7.5243459e-08;1.05549353e-08;0.0060131803672262;0.0337741692815575;0.4390416251515007;0.0011399074184197;1.39558024067e-05;0.0019770022333875;0.0173132402997989;0.0107084967151512;2.2576799121e-05;0.0022131692283773;0.0034331726407335;1.9492296162e-06;1.034744082e-07
Asia;Haryana;1995;0.5315476359897017;0.0209925222334168;0.4411231415775311;0.3567884993860356;0.013441024599199;0.3284289828777249;0.0050387077517648;0.0061633949250502;0.3546102144318603;6.6199434855e-06;0.0012872154046816;0.0149556722370988;0.3486398943545747;8.4547376886e-06;0.0136686441361595;0.0120150098003525;0.4315120900055404;0.0044365733558125;0.400198819104621;0.0226287767950208;0.4419496805701629;1.66777065e-08;0.0067628606611649;0.0027275480647759;1.93452485193e-05;6.9542418834e-06;0.00016578654561;0.0356849394026151;0.0008239411971605;6.2142148e-09;0.3510851653343246;0.0035116650816568;2.02766347e-08;0.3539114711800903;0.0014353422317848;0.0169331036865924;0.0219107783247504;4.7363934916e-05;7.3055526e-08;0.3489522205027498;0.4014921071826154;4.49668312e-08;0.3566474942591897;0.3032854041480211;7.98224194078e-05;0.0142023649036889;0.3243434347463607;0.0096364114955231;0.3953093206167056;0.0013281098090318;0.0010137938532302;0.3759878674712032;6.53516481402e-05;2.096218483e-07;0.0106801882047565;0.4152019688662122;4.63923404e-08;0.028271884476348;8.74224101143e-05;0.0162621803408651;0.0022247766174115;0.3663209180080002;1.135895763e-07;1.58742399e-08;0.0059515226309612;0.0337433476796358;0.4292803424685393;0.0011369511729554;1.8752479493e-05;0.0019835998473275;0.0173141249283433;0.0106827260222385;3.04649121536e-05;0.0021263090138501;0.0034200141195926;2.5915812565e-06;1.567167825e-07
Asia;Haryana;1996;0.5328469302807984;0.0204782548894629;0.427088745397178;0.3481332368164485;0.0134395044481351;0.3204269841258356;0.004956889613982;0.0060953667560264;0.3444019605031543;9.2863486863e-06;0.0012720601973156;0.0146180168714215;0.3385808332699552;1.18094454078e-05;0.0136687938841537;0.0121603131104629;0.4168677066306874;0.0043989955658132;0.3943752324331338;0.0224757279954958;0.4278735208320716;3.01738498e-08;0.0068798549779315;0.00261435835421;2.80631485836e-05;9.547899781e-06;0.0001676676485084;0.0349668841542677;0.0007811821806399;1.13533255e-08;0.3365415677767367;0.0035887703373121;3.746052e-08;0.3397732213392783;0.0014248106390269;0.016934114481546;0.0217389410106211;6.83862557506e-05;1.37258805e-07;0.3344971445251932;0.3924689089981332;8.34493689e-08;0.342399426599417;0.2960193640394499;8.06939101781e-05;0.0142177547955134;0.3165916696620113;0.0092967495159412;0.3863453887233148;0.0013241622440903;0.0010194253669857;0.3689292575906443;9.37506391597e-05;4.041014795e-07;0.0106596085807794;0.4090618556545645;9.03702079e-08;0.0275799966919778;0.0001258518971558;0.0161654709068487;0.002100144876874;0.359589283929597;2.200942584e-07;2.95422716e-08;0.0057947514626956;0.0330663984853099;0.4147579836801824;0.0011244037781831;2.62923211343e-05;0.0020002063791442;0.0173190284006234;0.0106692124967289;4.30868863007e-05;0.0020351073605857;0.0034815227272202;3.5819009283e-06;3.000939385e-07
Asia;Haryana;1997;0.5347837709631991;0.0197593645585987;0.406116843624745;0.3392708404106589;0.0134463313473761;0.31235120312756;0.0047521870329082;0.0059394359174794;0.331648551464082;1.33815299871e-05;0.0012458085264474;0.014176103718541;0.326114285121764;1.69000319728e-05;0.0136725467642362;0.0123404862739771;0.3958292025343091;0.0043279998648305;0.3879966640939678;0.022171586633532;0.4068581638244569;5.64570849e-08;0.0069928489096519;0.0024769378461302;4.18890383503e-05;1.34325337507e-05;0.0001691767614572;0.0333152013506913;0.0007362100503128;2.14733731e-08;0.3205363749098801;0.0037749791534688;7.12582173e-08;0.3244252847700077;0.0014103509733057;0.0169422097522721;0.0214451761035166;0.0001016380461979;2.641538732e-07;0.318585092739152;0.3802797017390736;1.591295075e-07;0.3269191939063283;0.2887667379954207;8.13871565814e-05;0.0140638592320548;0.3086647586372115;0.0088325626087445;0.3742981970939025;0.0013103491023637;0.0010273968389075;0.361358272089105;0.0001380689087316;7.964343809e-07;0.0106415362972173;0.4022748416564864;1.796893414e-07;0.0267324433538097;0.0001863974949084;0.0157532049369726;0.0019634347985003;0.3524630199206379;4.3579778e-07;5.65843527e-08;0.0054963578700052;0.0315076498683619;0.3938522787449728;0.0010946167386139;3.77493428053e-05;0.0020206734810791;0.017333501488348;0.0106720059492567;6.2425405849e-05;0.0019378440563886;0.0036189916858509;5.0886760264e-06;5.871744601e-07
Asia;Haryana;1998;0.536936862346109;0.0189368165487576;0.3824788050624972;0.3303990415684035;0.0134550945233278;0.3043313329122208;0.004503627915296;0.0057407078412591;0.3181215393141399;1.82908586012e-05;0.0012158668640293;0.0136973672629431;0.3129376103944152;2.29731796606e-05;0.013675070749323;0.0125416028706735;0.3724808100700109;0.0042496528691858;0.3812787250892872;0.0218251135806243;0.3831792010760357;9.20397239e-08;0.0071012530445072;0.0023320188795991;5.8647192835e-05;1.8087036725e-05;0.0001706483601186;0.0313522517342167;0.0006934466933572;3.52842328e-08;0.305309649074996;0.0039999862847844;1.169474456e-07;0.3099201225157721;0.0013935008384674;0.0169515069058774;0.021121713889573;0.0001419714696233;4.34882179e-07;0.3034509292590208;0.3668479863694399;2.607189104e-07;0.3122752315224771;0.2816134880352576;8.2113806212e-05;0.0138404911477608;0.3007423411262528;0.0083234531114574;0.361048329757559;0.0012928510949661;0.0010363926101137;0.3535239433597891;0.0001910609358252;1.3295675039e-06;0.0106242593436745;0.3951187939073772;3.015777872e-07;0.0258070493421187;0.0002593297465595;0.0152028583464655;0.0018308569947881;0.3451146682034328;7.300855233e-07;9.32453014e-08;0.005132372210641;0.0296570441317575;0.3706317739987735;0.0010578941577323;5.12959901737e-05;0.0020439530621563;0.0173504407699175;0.0106809171356595;8.53871627197e-05;0.0018403357120721;0.0037842643463519;6.9140359486e-06;9.756064126e-07
Asia;Haryana;1999;0.5388038389982828;0.0180982503997534;0.3606128329751608;0.3217260505446885;0.013462605210047;0.2965091255190948;0.0042821810103108;0.005539310708928;0.3055981686662879;2.33888267987e-05;0.0011893982502951;0.0132323317908984;0.3007551612606584;2.92703598641e-05;0.0136753667292932;0.0127424070344425;0.351070347039191;0.0041837858192244;0.3744139436562022;0.0215379764303682;0.3612788293126839;1.335272158e-07;0.0072078388789615;0.0021967257335764;7.61379359089e-05;2.29991395752e-05;0.0001719771856164;0.0297008336045679;0.0006570864531805;5.15034354e-08;0.29308213243274;0.0041938899750517;1.697650239e-07;0.2982887130498857;0.0013755921481282;0.0169578865106247;0.0208547925715592;0.0001841759047929;6.305642523e-07;0.2913099152346645;0.3541558940751266;3.769577712e-07;0.30051487890835;0.2747150912374506;8.27848053899e-05;0.013660634711131;0.2930599918817589;0.0078364673501818;0.3485400022382303;0.0012766823944388;0.0010438761587644;0.3456246173479885;0.0002452285671043;1.9460888879e-06;0.0106081593066626;0.3878315236562701;4.431920591e-07;0.024880123149877;0.0003348557868289;0.014678768290561;0.0017180972783694;0.3376786801798032;1.0723043764e-06;1.356986404e-07;0.00477752506521;0.0281026320015947;0.3493291170940305;0.001023598730088;6.51053826481e-05;0.0020653687917753;0.0173654518749529;0.0106857286564772;0.0001088392537513;0.0017486926726362;0.0039290881653694;8.8583809076e-06;1.4216774504e-06
Asia;Haryana;2000;0.5400658699848889;0.017326398531544;0.3451225423350129;0.313467925891654;0.0134651853878992;0.2890421190263448;0.0041597135599005;0.0053763754822149;0.2958683720309518;2.80292780461e-05;0.0011736669234307;0.0128333086568561;0.2912852758751732;3.50146034127e-05;0.0136718548402498;0.0129271111272166;0.3359366969538537;0.0041518118399327;0.3675822512864994;0.0214130343841358;0.3457647672957704;1.775159758e-07;0.0073000130614797;0.0020878171847462;9.21650102854e-05;2.76527418558e-05;0.0001731929380676;0.029001461783664;0.0006314429965942;6.87891755e-08;0.2861395539060909;0.0042902151907998;2.248211432e-07;0.291587122271477;0.0013579351381207;0.0169566543028789;0.0207300492795191;0.0002230380964763;8.325622672e-07;0.284442388548867;0.3442314747865085;4.966444803e-07;0.293710178880779;0.2681899720910556;8.33770764547e-05;0.013616520586302;0.2858112039794252;0.0074392565193004;0.3387623425460114;0.0012670662402519;0.0010480254179385;0.3378670517629716;0.0002929524912657;2.5883672616e-06;0.010593053784635;0.3806400299844593;5.917479969e-07;0.0240200737240417;0.0004031447740057;0.0143487013752037;0.0016408482596724;0.3302972937640858;1.4319446272e-06;1.799727027e-07;0.0045052467950309;0.0274401811160088;0.3342680184363493;0.0010012696882589;7.73527162679e-05;0.0020807227459599;0.0173715054149727;0.010678640003947;0.0001296689173182;0.0016689561064752;0.0040091457033442;1.07131749878e-05;1.8808655598e-06
Asia;Haryana;2001;0.5410077322937696;0.0166093124383234;0.3357231726876098;0.305769797602859;0.0134809135313881;0.2820602389892795;0.0040858795460151;0.0052312253149063;0.2884900807584823;3.28584358095e-05;0.0011662408359126;0.0124636714382781;0.2840948994833371;4.10283202745e-05;0.0136735804093705;0.0130892835746448;0.3266689504710696;0.0041330253218177;0.3608132849875204;0.0214161942044893;0.3363522583937472;2.405151605e-07;0.0073476260652098;0.0020025421769012;0.0001090143267938;3.28824607722e-05;0.0001725684674053;0.0290177648507217;0.0006161581964051;9.30281861e-08;0.2831111296396885;0.0043121179246265;2.956538075e-07;0.2886542318692353;0.0013359095320546;0.016951291647709;0.0207123224267286;0.0002636926420904;1.079085063e-06;0.2814781368897978;0.3366348553285141;6.498539054e-07;0.2906980980202183;0.2620308466897156;8.3050844054e-05;0.0136969849367091;0.2789827233849707;0.0070876703529042;0.3312938253845794;0.001259372452097;0.0010380950470538;0.3301006880561592;0.0003401016506845;3.4268985e-06;0.0105774775397657;0.373542545933213;7.903022342e-07;0.0232324675304116;0.0004736641846679;0.0141558810357071;0.0015946336595298;0.3228620470184947;1.8968653236e-06;2.365831099e-07;0.0043048460395198;0.0274468026284874;0.3250411938356073;0.0009858177543016;8.96853817202e-05;0.0020721266130404;0.0173688583194988;0.0106570982239313;0.0001498915996973;0.0015998977309711;0.0040413019156094;1.28344815459e-05;2.4626062471e-06
Asia;Haryana;2002;0.5419972863106378;0.0158927483257019;0.3282919340345871;0.2984639462131552;0.0135001994073552;0.2754473803486725;0.0040228386547707;0.005082657728877;0.2817253959726877;3.83139720292e-05;0.0011598282527028;0.0121149494051763;0.2775046793107638;4.78304805737e-05;0.0136701851048037;0.0132425906610803;0.319275513018836;0.0041303266613429;0.3538655081781625;0.0214381323189846;0.3289133774725766;3.279644877e-07;0.0073428676354114;0.0019257075085273;0.0001284506431491;3.90640939388e-05;0.0001720284906454;0.0290681358366297;0.0006059298334826;1.265631032e-07;0.2808543089365693;0.0043247694295396;3.882851223e-07;0.2866354212856958;0.0013061843390327;0.016936902734365;0.0207053345776908;0.0003105902373516;1.3960409528e-06;0.2792796920891147;0.3294973552986877;8.495011519e-07;0.2886093475599193;0.2560069154524966;8.26285694395e-05;0.0138078318191818;0.2722949953234641;0.0067643896332534;0.3242851891355474;0.0012520365867694;0.0010221950111391;0.3223237248016213;0.0003921143416707;4.5334430033e-06;0.0105604541244497;0.3662935622283247;1.0577911141e-06;0.0224589707262772;0.0005530616952018;0.0139593776796259;0.0015596959239369;0.3153854881863686;2.5144076342e-06;3.10435157e-07;0.0041164613463848;0.0274881013249847;0.317676425036473;0.0009720017675152;0.0001034058143872;0.0020615417316614;0.0173534873696215;0.0106293858689659;0.0001724509410461;0.0015359924402684;0.0040680730297798;1.53870414035e-05;3.217203595e-06
Asia;Haryana;2003;0.5429390303944106;0.0151879928787743;0.3217737776512825;0.2912139735576492;0.0135202297194544;0.2688968304412095;0.0039701023881904;0.004931701499755;0.2752017621908829;4.34344534928e-05;0.0011540827912919;0.0117677600377108;0.2711472663181164;5.41985387079e-05;0.0136643227513729;0.0133927600523467;0.312716741118611;0.0041413292536154;0.3465703589573056;0.0214674598318512;0.3223891499635489;4.195687031e-07;0.0073173468936907;0.0018553633569869;0.0001469243689257;4.49589962287e-05;0.0001717365317865;0.0291321583308827;0.0005973597760452;1.625191709e-07;0.2789904132578125;0.0043262177514072;4.866280684e-07;0.2850227518654446;0.0012713261270493;0.0169180221919456;0.0207004417607229;0.0003547998921552;1.7314699355e-06;0.2774697595637573;0.322487159229647;1.0586212631e-06;0.286932800389208;0.2499510201882473;8.22398975754e-05;0.0139328944490416;0.2655835508459193;0.0064610337565104;0.3174071917383172;0.0012462369728245;0.0010054771149153;0.3144305336541909;0.0004405286252235;5.702176732e-06;0.0105432411915761;0.3586960943415807;1.3416226491e-06;0.021683961461523;0.0006274794781846;0.0137908350878536;0.0015280492038774;0.3077744071514252;3.1754544093e-06;3.891114826e-07;0.0039372624699492;0.0275424246908298;0.3111433133498019;0.0009606255612536;0.0001161747815541;0.0020484543122078;0.0173321773010375;0.010599728342326;0.0001933612763199;0.0014768301290791;0.0040852338024507;1.78500170499e-05;4.009153674e-06
Asia;Haryana;2004;0.5437390301518776;0.0144941589601534;0.3150805675319262;0.2837404296321408;0.0135369287952535;0.2621649518681671;0.003929412103898;0.0047785138994804;0.2685411092251879;4.72555429574e-05;0.001148819243893;0.0114181957831189;0.2646505726838866;5.89123040422e-05;0.0136580527077611;0.0135106865608356;0.3059614311421101;0.0041640499133935;0.3388085026980356;0.0214918062764793;0.3156878665696297;4.950521987e-07;0.0072873941398381;0.0017886269779739;0.0001608642714154;4.93409049219e-05;0.00017183199445;0.0291879959349449;0.0005874018599455;1.939753154e-07;0.2770968965639188;0.0043138568378966;5.746681358e-07;0.283269908097328;0.001234364320676;0.0168993125919984;0.0206899092225308;0.0003877209316937;2.0335804264e-06;0.2756278537506095;0.3152790017327832;1.2399907764e-06;0.2851180220474796;0.2437033006393972;8.20020052931e-05;0.014029401654936;0.2586786220043879;0.0061777701951352;0.3103380347331393;0.0012432869207467;0.0009919871147616;0.3063552884817175;0.0004764638828175;6.7225756007e-06;0.0105296643897737;0.3506181921506324;1.5888287478e-06;0.0208860153751628;0.0006827398132103;0.0136555828961284;0.0014927146719978;0.2999667276385937;3.7727377838e-06;4.601959853e-07;0.0037636538197984;0.0275870793093835;0.3044188805129919;0.0009524837599919;0.0001256427307263;0.0020333961831648;0.0173131485858862;0.010575387086699;0.0002087570675625;0.0014213270743664;0.0040877291807188;1.97032024429e-05;4.69852202e-06
Asia;Haryana;2005;0.5443542604868006;0.0138125501130041;0.307153537058329;0.2757835348229913;0.0135466113551401;0.2550164556153407;0.0039029606623054;0.004622719336077;0.2613720949781026;4.88121092502e-05;0.001144150451872;0.0110605824710395;0.2576491564637542;6.07591083094e-05;0.0136546618347;0.0135752697145844;0.2980107929837944;0.0041947307432779;0.3304937266987332;0.0215014410239847;0.3077475619549081;5.343343282e-07;0.0072816210825582;0.0017225722864103;0.0001666293735457;5.10071837868e-05;0.0001724584187855;0.0292175148895389;0.0005733772482849;2.140456892e-07;0.2747858103286765;0.0042864489112538;6.364845496e-07;0.2808571838274946;0.0011986939395948;0.0168853157836633;0.0206683836511433;0.0004006994095313;2.2492644677e-06;0.2733681150797225;0.307530152122478;1.3559041754e-06;0.2826411517067639;0.2371299515841144;8.201508505e-05;0.0140772550953744;0.251438521148206;0.005914682802148;0.302739058010971;0.0012445057591051;0.0009847197297279;0.2980205933717735;0.00049087712117;7.3822311603e-06;0.0105224805044544;0.3419592061189274;1.7454018844e-06;0.0200549674337175;0.0007047295427724;0.0135658431213551;0.0014475120263979;0.2918889481505835;4.1975396231e-06;5.112758268e-07;0.0035921435262353;0.0276015197031237;0.2965117394392818;0.0009483856486675;0.0001294390839374;0.0020179534926766;0.017304370925635;0.01056156271584;0.0002147131545743;0.001368371863877;0.0040719258063749;2.0433602605e-05;5.1423299173e-06
Asia;Haryana;2006;0.5454169253769643;0.0131221654643601;0.2962966802190632;0.2670834609900848;0.0135410292535844;0.2472343303750969;0.0039074329808949;0.0044333721890933;0.2531673823715683;4.8619504915e-05;0.0011445455228983;0.0107037955558725;0.249636189911881;6.03568323488e-05;0.0136496649374161;0.0135880520812097;0.2871915212539037;0.0042687963315876;0.3212560991879443;0.0214163909342739;0.2968694810922686;5.464332181e-07;0.0072932558534178;0.0016579340563723;0.0001647774742139;4.9938011037e-05;0.0001737095015717;0.0287339933411531;0.000552370877489;2.253293823e-07;0.271680693124489;0.0041799769157113;6.791803229e-07;0.2767364478949479;0.0011609099338461;0.0168736823732419;0.0205490843302119;0.0003987607157047;2.3977085568e-06;0.2703114947482671;0.2986024555177106;1.4162163986e-06;0.2784554179639919;0.230104129000235;8.22169450214e-05;0.0140689903769143;0.2437167812996213;0.0056840268790282;0.2940024764034193;0.0012546773662515;0.0009829217613221;0.2894325315343081;0.0004851009017892;7.7514569532e-06;0.010518712882458;0.3323631430916433;1.8294509839e-06;0.0191446337463951;0.0006967454116393;0.0135137570408123;0.0013767536690172;0.2835325523446725;4.4876321211e-06;5.485354102e-07;0.0034021456531478;0.0271933619382314;0.2857642831406305;0.000949484036306;0.0001276305901406;0.0020038435842118;0.0173088440470456;0.0105600313452032;0.0002135546020504;0.0013200303358968;0.0039891326309463;2.02046663343e-05;5.3859332364e-06
